,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2964,FDX38,OUT035,938.5646106517685
2965,FDE47,OUT018,2078.9094190428204
2966,NCO07,OUT013,3938.697356283452
2967,FDV09,OUT027,4442.550314070333
2968,FDZ23,OUT019,719.0617807758033
2969,DRH51,OUT018,1436.0737473245506
2970,NCY54,OUT045,3190.493137554857
2971,DRG49,OUT013,4345.512078943893
2972,NCC19,OUT049,3579.0799853310605
2973,NCV53,OUT045,4382.752728318711
2974,FDZ47,OUT019,246.61119836946023
2975,NCO26,OUT018,1922.2426483978352
2976,NCP02,OUT045,1053.1806520935447
2977,NCW30,OUT018,4097.215849764484
2978,NCN55,OUT046,4391.683764377986
2979,FDB20,OUT010,-5.580258518178944
2980,DRL11,OUT013,2820.0306112049816
2981,DRD60,OUT045,3440.11735540139
2982,FDW14,OUT010,137.0325832067586
2983,FDL27,OUT010,-56.28939156231957
2984,FDU09,OUT018,881.7319062741747
2985,DRH36,OUT027,2155.4543726535258
2986,FDP34,OUT027,4462.270348688737
2987,FDE04,OUT017,3223.516480603586
2988,FDZ57,OUT027,3710.334167899595
2989,FDF02,OUT010,182.75854041198633
2990,FDG28,OUT045,4389.6651657285365
2991,NCI31,OUT046,702.9994823543195
2992,FDT43,OUT013,933.7409932159699
2993,FDU20,OUT046,2306.304906278182
2994,FDD53,OUT013,781.193670040411
2995,FDW15,OUT045,2754.9070348989912
2996,NCT53,OUT045,2858.952476672944
2997,NCG55,OUT027,3483.5260665635988
2998,FDD48,OUT035,2196.331392695122
2999,FDG47,OUT049,4670.304707561087
3000,FDI21,OUT017,1252.8920908082216
3001,FDT27,OUT017,4328.271538409934
3002,DRO35,OUT013,2150.9895066728154
3003,FDD33,OUT017,4307.920296728619
3004,FDC04,OUT035,4433.537702311815
3005,FDY34,OUT013,2962.2202152952386
3006,DRJ49,OUT049,2332.8084419456873
3007,FDE05,OUT049,2760.89643999981
3008,FDU31,OUT017,4133.577031134731
3009,NCN19,OUT027,5637.510021070623
3010,FDK56,OUT027,5675.6736832060315
3011,FDK58,OUT017,1922.595271465767
3012,NCJ42,OUT035,1914.1620790141035
3013,FDZ34,OUT027,5922.200604045243
3014,FDA52,OUT018,3012.0285919848047
3015,NCR29,OUT013,1041.426599622213
3016,FDT48,OUT035,3698.0449588785496
3017,DRJ51,OUT019,934.588300981991
3018,NCS54,OUT046,3211.4907997930427
3019,FDV01,OUT035,2810.1861570230194
3020,DRG51,OUT027,4633.818676297304
3021,NCG42,OUT013,2394.1268531202386
3022,FDA51,OUT049,2164.6153534860678
3023,FDV19,OUT010,504.3233104559176
3024,NCT18,OUT045,3430.616276447411
3025,NCS41,OUT045,3435.759265545234
3026,FDO03,OUT046,4315.050802415454
3027,FDL12,OUT010,-70.15787277013797
3028,FDY37,OUT010,422.6516335802723
3029,FDI58,OUT049,1688.1610791001276
3030,FDT28,OUT018,2544.647604705256
3031,NCC42,OUT010,340.8071723234043
3032,FDO01,OUT017,2389.7093050989006
3033,FDJ02,OUT013,2796.8089819403503
3034,FDQ04,OUT018,611.2539301051171
3035,DRL47,OUT013,2342.440838852749
3036,FDZ32,OUT035,1966.1827591626718
3037,FDC35,OUT035,4020.228296971257
3038,FDX14,OUT045,1263.1002426571856
3039,FDZ35,OUT013,1916.2779926441694
3040,FDL14,OUT013,2759.6780813255477
3041,FDO04,OUT049,1051.9121643881635
3042,DRK11,OUT017,2819.997251757797
3043,FDB44,OUT018,3650.4601804384406
3044,FDZ50,OUT049,3578.79012103908
3045,FDI12,OUT027,2932.9726990455497
3046,FDU43,OUT017,4427.507097937027
3047,FDD58,OUT010,151.07305841048083
3048,FDB27,OUT017,3548.8224481917778
3049,FDB04,OUT018,1429.5019304776893
3050,NCO17,OUT013,2168.295583498657
3051,FDL12,OUT017,1066.7511615986823
3052,DRJ13,OUT049,3004.481026544099
3053,FDD57,OUT045,1721.0455257871276
3054,FDW19,OUT035,2048.4335752563447
3055,DRD27,OUT018,1632.714845412332
3056,FDH27,OUT027,4403.2396588011
3057,NCW30,OUT027,6691.0651970616
3058,FDR40,OUT018,1332.1477386903498
3059,FDG05,OUT013,2834.3370102567683
3060,NCY41,OUT019,-256.64541521912724
3061,FDI38,OUT018,3588.140502114226
3062,FDR20,OUT046,787.0123672460883
3063,FDE09,OUT017,1938.4272926013389
3064,FDN50,OUT019,157.518502208168
3065,DRF27,OUT045,2741.219482945832
3066,DRF51,OUT013,723.3466202895903
3067,NCO02,OUT019,-47.17398898977187
3068,FDB51,OUT027,1983.7110743865976
3069,FDJ50,OUT013,1021.7248911337559
3070,FDN52,OUT013,1608.094450641734
3071,FDX14,OUT013,1510.9834511303898
3072,FDT27,OUT019,979.2045603972336
3073,FDV10,OUT013,776.4218581937217
3074,FDU33,OUT046,805.9192131191317
3075,FDU58,OUT046,3538.413205216498
3076,NCP42,OUT027,5932.444531232135
3077,FDL51,OUT027,6089.658896345125
3078,DRH15,OUT027,1648.0382781369915
3079,FDU16,OUT017,1569.6943610139379
3080,FDW15,OUT017,2821.7155188074507
3081,FDQ44,OUT045,2182.4679601116272
3082,NCI06,OUT027,5463.793114551268
3083,DRK23,OUT019,1044.975348663104
3084,FDC28,OUT035,1964.1127498006933
3085,NCY17,OUT019,-182.24577811206652
3086,NCV05,OUT018,2543.2796912426916
3087,FDM34,OUT019,329.27062314099356
3088,DRD60,OUT027,5686.259799312135
3089,FDT38,OUT046,1541.1981285839306
3090,FDQ57,OUT018,2541.2357903395955
3091,FDE59,OUT027,1548.5932093076633
3092,NCM43,OUT046,2941.2628520090234
3093,DRI51,OUT049,3253.0685915799036
3094,NCG30,OUT017,2324.4359276902296
3095,NCK54,OUT035,2168.3848172414387
3096,FDQ16,OUT019,232.43772877919014
3097,FDI36,OUT013,3470.3176652380234
3098,FDX16,OUT027,4417.5963588462055
3099,FDA34,OUT046,3220.0340461697792
3100,FDJ48,OUT018,3893.28386034958
3101,FDU47,OUT035,2454.2015353512243
3102,FDS39,OUT046,2488.6473080510486
3103,FDD11,OUT046,4607.875179136525
3104,FDM16,OUT027,2146.9062951098626
3105,FDU56,OUT018,3287.2093168744245
3106,FDQ32,OUT017,2347.9763077790426
3107,DRK35,OUT013,761.3295812255917
3108,FDA58,OUT049,4215.243209260252
3109,DRG48,OUT019,423.1010993289105
3110,FDT59,OUT010,978.9421173451499
3111,FDQ31,OUT019,113.85767941055907
3112,FDS51,OUT018,1067.4145712603176
3113,FDW32,OUT027,2884.557627484782
3114,FDI15,OUT027,6915.778079657304
3115,NCV30,OUT017,1131.6439479678118
3116,DRG25,OUT049,3576.5991167668617
3117,FDT02,OUT013,715.2831400777333
3118,FDO33,OUT027,3485.5481100015627
3119,FDP38,OUT035,959.6029339904825
3120,FDZ45,OUT035,3547.6306798270575
3121,NCA54,OUT027,5476.729068675128
3122,FDU33,OUT017,908.1929071110949
3123,FDN58,OUT017,4366.787751548101
3124,FDI05,OUT045,1291.9751843756972
3125,FDM57,OUT019,66.03988194418801
3126,NCS42,OUT027,2928.4205880899885
3127,FDB57,OUT045,4117.988166364294
3128,FDC03,OUT045,3483.3210081139887
3129,FDZ58,OUT013,2301.913198189156
3130,NCK29,OUT045,2204.8958832781486
3131,NCR53,OUT045,4122.882031905626
3132,FDE26,OUT027,4405.058748301395
3133,FDU52,OUT049,2764.835618978509
3134,FDE41,OUT027,2798.349514065333
3135,FDU38,OUT018,3252.3321031338874
3136,FDA52,OUT017,3190.1576133700873
3137,FDW46,OUT046,1244.2194256060218
3138,DRI59,OUT035,4259.584259417283
3139,FDT38,OUT035,1584.6497168011367
3140,FDL33,OUT018,3270.501943217293
3141,FDQ01,OUT027,6531.3585748278565
3142,FDJ08,OUT046,3540.0881425686202
3143,FDQ47,OUT049,754.7585673257621
3144,NCZ18,OUT013,4458.323023800158
3145,FDE29,OUT017,1122.866069282905
3146,FDF10,OUT027,4411.9685059705225
3147,FDC48,OUT049,1554.6482807811153
3148,FDY58,OUT013,4281.907694504013
3149,NCX30,OUT010,1118.0410418812842
3150,FDV11,OUT013,3199.3448527312466
3151,FDT46,OUT046,878.2228460760041
3152,DRD01,OUT019,-100.61490086661854
3153,FDQ11,OUT013,4560.466836827936
3154,NCM41,OUT017,1655.7332793934781
3155,NCC55,OUT013,719.0045560271822
3156,FDG45,OUT027,6072.647233426519
3157,NCQ54,OUT049,3073.4686693754825
3158,FDM34,OUT045,2249.2902467963554
3159,FDD17,OUT019,979.2997913026309
3160,FDN38,OUT027,6615.8331795178265
3161,FDB53,OUT018,2554.451182286115
3162,NCL06,OUT035,4665.122537298964
3163,NCV18,OUT019,51.15994965754811
3164,FDX25,OUT013,3537.6122092831365
3165,FDB39,OUT046,1026.279728591522
3166,FDC33,OUT049,3565.5465877960096
3167,NCO14,OUT018,608.2625830449728
3168,FDA58,OUT027,6478.579395858826
3169,NCQ02,OUT017,3438.6478404353256
3170,NCR53,OUT017,4243.707583081395
3171,FDN52,OUT046,1599.687833085228
3172,FDG26,OUT046,4542.52546295596
3173,FDE23,OUT027,1757.1112052518747
3174,DRI37,OUT013,1081.1974469106722
3175,DRH37,OUT018,2748.054669149659
3176,FDO01,OUT035,2361.1167865098646
3177,FDK45,OUT049,2153.9260891802473
3178,FDP23,OUT049,4029.30970592222
3179,FDM33,OUT035,4109.381443806268
3180,FDD36,OUT017,2294.383454257124
3181,FDL56,OUT017,1578.453448235367
3182,FDT27,OUT010,975.9699250237603
3183,FDG52,OUT017,815.0682340187619
3184,NCL42,OUT035,4488.457891416851
3185,DRJ24,OUT046,3464.7432255225585
3186,FDV38,OUT046,980.3508921463888
3187,FDT35,OUT045,2976.1693389101556
3188,FDY51,OUT045,4013.0147267016227
3189,FDC37,OUT017,1913.5486539850358
3190,NCP43,OUT013,3408.020848251699
3191,FDO33,OUT045,1938.5002972568243
3192,FDW04,OUT018,2104.506567667841
3193,NCC31,OUT046,2780.735421387247
3194,FDK22,OUT049,4048.5965905987096
3195,FDJ50,OUT017,1063.258944620594
3196,FDV13,OUT017,1614.3810974235994
3197,DRL60,OUT017,2807.3029900507586
3198,FDW03,OUT017,1952.0656509265955
3199,FDY27,OUT035,3285.9429373055427
3200,FDB39,OUT027,1914.7245624274228
3201,FDU59,OUT045,2868.6346286764046
3202,FDZ57,OUT049,2439.840764354462
3203,FDO21,OUT049,4188.6122006307
3204,FDS43,OUT018,3240.9094268356325
3205,FDU28,OUT010,728.6633580129127
3206,FDC51,OUT010,297.99363086655393
3207,FDW16,OUT010,137.8491322878864
3208,FDP32,OUT010,284.2417699955193
3209,FDB60,OUT019,757.802540367002
3210,NCQ30,OUT046,2257.1974153423776
3211,FDD26,OUT049,3578.1388792039247
3212,FDI44,OUT045,1425.6926544965784
3213,DRH23,OUT046,1019.2756140895234
3214,FDO44,OUT046,1966.9516612609943
3215,FDG04,OUT046,3410.1880397591535
3216,FDM32,OUT027,2968.2596353427466
3217,FDM09,OUT013,3012.812333003327
3218,FDZ47,OUT013,1791.5618029959644
3219,FDM40,OUT027,3813.4801198326422
3220,FDY48,OUT017,1892.712827335372
3221,NCM30,OUT045,736.2899542903216
3222,FDX36,OUT010,920.0270647526881
3223,DRF03,OUT017,785.0935453852742
3224,FDN51,OUT049,4741.35883995602
3225,FDM57,OUT049,1572.7362888401537
3226,FDB35,OUT049,1726.6134711847424
3227,FDY13,OUT027,2651.463671103307
3228,FDA37,OUT017,2368.6090004403677
3229,NCX53,OUT017,2487.3142842659663
3230,FDD59,OUT018,1328.9037613909218
3231,FDX10,OUT019,-242.53486923252504
3232,FDC03,OUT018,3259.1580419452357
3233,FDW43,OUT035,4299.064758730072
3234,FDW10,OUT046,3082.4984301693203
3235,FDY14,OUT027,6687.796861079638
3236,FDV43,OUT045,830.9649177794274
3237,FDO40,OUT013,2782.4954781092347
3238,FDP46,OUT027,2947.6830777474097
3239,NCE43,OUT019,523.8432310397536
3240,FDD05,OUT035,2316.8122380582295
3241,FDJ60,OUT010,530.5348388178191
3242,DRE27,OUT018,1558.1973971716857
3243,FDO11,OUT035,4595.998425173132
3244,DRG11,OUT027,3209.042828540624
3245,FDK33,OUT010,892.6464655265243
3246,DRM23,OUT045,3064.9390979039413
3247,FDJ02,OUT027,4395.392368845024
3248,NCZ05,OUT045,1805.1319426470482
3249,NCL30,OUT013,2307.855656157938
3250,FDZ19,OUT018,3039.794790533757
3251,FDM45,OUT049,2313.7374947652206
3252,FDO36,OUT046,3153.768434591576
3253,NCK31,OUT045,856.8523710594543
3254,DRJ37,OUT045,2693.4511728132857
3255,FDP24,OUT018,2046.5070797973342
3256,FDF46,OUT013,2138.4582568104124
3257,FDX46,OUT019,-78.23622753938926
3258,NCL18,OUT045,3414.5336652307483
3259,FDJ26,OUT013,3956.745945289401
3260,FDJ07,OUT045,2097.0187574686147
3261,FDY15,OUT013,2763.7280962887926
3262,DRG01,OUT045,1276.1331988958575
3263,FDF58,OUT045,1182.0443297958982
3264,FDZ14,OUT019,292.50666067637286
3265,FDP31,OUT049,1208.247389044564
3266,FDH45,OUT013,786.910837144964
3267,FDA09,OUT010,607.3995863322044
3268,FDW31,OUT035,3524.8838134177113
3269,FDA57,OUT046,768.6457599183472
3270,NCE55,OUT035,3213.2219260982015
3271,FDC17,OUT019,884.4800249353746
3272,FDC59,OUT013,1264.4860847324137
3273,FDA22,OUT013,2971.165209189332
3274,FDK52,OUT035,4200.692984880528
3275,NCM26,OUT046,2752.087079854846
3276,NCT53,OUT035,2993.055110419998
3277,FDW45,OUT018,2555.5821018272936
3278,NCI18,OUT035,4204.4110284523
3279,FDE38,OUT018,2709.770836213654
3280,FDF08,OUT019,116.73419977200314
3281,FDY58,OUT010,966.2275074632159
3282,FDF58,OUT019,-60.048496158509565
3283,FDX39,OUT017,4132.590576712064
3284,FDB44,OUT049,4090.6943899939915
3285,FDF28,OUT013,2343.7956871087727
3286,FDE39,OUT013,2154.7687278881367
3287,FDT37,OUT018,4165.300399230274
3288,FDZ45,OUT017,3558.2456480017636
3289,FDO40,OUT035,2916.9783394546093
3290,FDM57,OUT027,2852.882941638431
3291,DRG36,OUT017,3265.0327467683082
3292,FDY36,OUT010,-21.00136852138418
3293,DRL60,OUT027,4435.236312946333
3294,FDS25,OUT019,248.73517286911388
3295,DRF49,OUT027,3479.8610243025432
3296,FDP16,OUT045,4402.728691308249
3297,FDS60,OUT049,3397.071221967643
3298,FDU15,OUT027,1573.4922307097147
3299,FDK43,OUT046,2355.8577154895015
3300,FDN25,OUT046,1050.856469014543
3301,FDE53,OUT049,1917.9623373391546
3302,FDB22,OUT013,2764.4400160981168
3303,FDE39,OUT017,2297.456964875704
3304,FDX35,OUT035,4329.862125386165
3305,NCG54,OUT049,3135.9750933607447
3306,FDH27,OUT035,2786.9374563461997
3307,NCK42,OUT013,4002.3535402708235
3308,FDS25,OUT049,1965.7553827451995
3309,FDI10,OUT018,3075.6116554656924
3310,FDU35,OUT035,1917.8041707342236
3311,FDI04,OUT017,3563.1147419101308
3312,DRK23,OUT035,4625.934601419456
3313,FDB53,OUT019,423.7913121694253
3314,FDY02,OUT049,4602.190061688025
3315,FDM60,OUT035,821.9606510602343
3316,NCJ31,OUT010,956.365884252093
3317,DRP35,OUT017,2344.29215736383
3318,NCQ30,OUT018,2060.1335035816014
3319,DRL11,OUT010,472.72302037215496
3320,FDU01,OUT013,3396.3362350413922
3321,FDR39,OUT035,3418.384364357636
3322,FDO08,OUT046,2908.51486996701
3323,FDC02,OUT045,4594.4701563058115
3324,NCZ29,OUT035,2375.6511613726134
3325,FDF29,OUT010,342.43379972316546
3326,FDZ23,OUT017,3485.5361878756403
3327,NCU53,OUT018,2670.2454802705233
3328,NCW30,OUT013,4570.7108030877525
3329,NCM26,OUT027,4452.692214277891
3330,FDV50,OUT027,3610.2917911311124
3331,FDW15,OUT049,2821.331999721084
3332,FDI35,OUT027,5693.2209258429075
3333,FDO11,OUT017,4550.706860201845
3334,FDN48,OUT046,1677.319782682798
3335,NCA17,OUT049,2767.99868427158
3336,NCN54,OUT013,1491.7132732423431
3337,FDP22,OUT013,907.5020415780283
3338,NCB54,OUT035,2369.044991229612
3339,FDD08,OUT045,691.0386138969259
3340,DRM48,OUT010,-261.2613215543085
3341,FDG41,OUT027,3459.405046941085
3342,FDE44,OUT027,1755.8808282500027
3343,FDE26,OUT035,2767.603127801111
3344,NCS38,OUT013,2122.377199865734
3345,NCJ54,OUT018,3822.6231318481523
3346,FDI40,OUT019,175.8076413604641
3347,FDN45,OUT018,3803.2836792882363
3348,FDU43,OUT046,4385.8044347158675
3349,FDI04,OUT010,772.4891739772685
3350,NCC07,OUT018,1659.364618817704
3351,NCC07,OUT019,194.61369707343403
3352,NCD18,OUT045,4209.380237620623
3353,FDU55,OUT035,4769.5692304652
3354,FDX59,OUT035,757.9798046394817
3355,FDR52,OUT049,3546.2936574080363
3356,NCP17,OUT013,1230.6473513909987
3357,FDQ32,OUT045,2229.991528886181
3358,NCT17,OUT049,3589.3875668495325
3359,FDO10,OUT049,1076.6227666671741
3360,FDE32,OUT049,737.8174613860818
3361,FDN44,OUT045,2959.7858843129206
3362,FDH02,OUT035,1676.1459748123095
3363,FDK60,OUT013,1786.353502344965
3364,FDS24,OUT019,68.10228497705778
3365,FDL03,OUT010,817.4998602499305
3366,FDB46,OUT027,6082.822747980623
3367,FDO48,OUT049,4244.795039542074
3368,FDZ39,OUT049,1929.5139265820906
3369,FDT02,OUT027,1551.8345691923446
3370,FDC50,OUT013,1735.085652399393
3371,FDP39,OUT035,962.3660036046307
3372,DRG15,OUT018,936.7642282857108
3373,FDP10,OUT018,1671.5081803306612
3374,FDF53,OUT027,5683.340420903799
3375,FDN34,OUT045,3092.56815903555
3376,FDK02,OUT045,2201.344164788938
3377,FDC23,OUT045,3134.6488675168594
3378,FDJ10,OUT019,367.14600288190553
3379,FDE53,OUT035,1952.3301987243253
3380,FDR25,OUT035,4907.057388805189
3381,FDW50,OUT046,2937.393450885744
3382,FDS09,OUT049,942.4828100388856
3383,FDW49,OUT010,597.5371224212557
3384,FDU51,OUT046,3170.203156632403
3385,FDF28,OUT018,2113.724523528258
3386,NCY30,OUT018,3017.0397566346255
3387,FDD44,OUT045,4604.279715151735
3388,FDX09,OUT017,3226.1883977027255
3389,NCF30,OUT013,2310.6409517382754
3390,FDZ50,OUT019,723.6570185127825
3391,FDW37,OUT013,1621.435758468566
3392,FDD11,OUT049,4661.348330159855
3393,DRH39,OUT018,1184.1817276955956
3394,FDA36,OUT049,3426.6885788224135
3395,NCG43,OUT049,1680.1692702371959
3396,FDF02,OUT035,1890.4660400255334
3397,FDP57,OUT027,3119.3975217992447
3398,NCE42,OUT017,4297.241139095461
3399,NCR38,OUT027,6540.653235852123
3400,FDP03,OUT019,310.78703608403197
3401,FDO51,OUT035,833.4218858184555
3402,NCQ42,OUT046,2314.000212975188
3403,NCM41,OUT046,1589.4107865534556
3404,FDH48,OUT027,2807.6818641007626
3405,DRF60,OUT046,4361.91319381357
3406,FDJ27,OUT035,1919.9983180313566
3407,FDQ14,OUT013,2732.212244381686
3408,FDN27,OUT017,2163.8864384168305
3409,NCQ02,OUT046,3406.4886193997672
3410,FDJ33,OUT049,2337.4857386339327
3411,FDP07,OUT027,5941.188639231759
3412,DRE01,OUT049,4315.273731914522
3413,FDU36,OUT045,1734.1099402241266
3414,FDL28,OUT017,4307.989617117282
3415,NCX53,OUT046,2458.290350242202
3416,FDZ39,OUT013,1908.0001370455143
3417,NCP42,OUT013,3429.0879100621173
3418,FDJ14,OUT035,1536.6095521905663
3419,FDK04,OUT049,1061.8946065105088
3420,NCC19,OUT017,3515.6497545613024
3421,FDS09,OUT018,791.3741980598809
3422,FDZ02,OUT046,1791.831881591286
3423,FDD35,OUT018,2068.7488009262206
3424,NCY42,OUT017,2806.998631899572
3425,FDB05,OUT045,4354.363017300779
3426,FDF20,OUT035,3561.6981305174086
3427,NCO41,OUT018,1565.290398424181
3428,FDC40,OUT027,2657.8935757538966
3429,FDV58,OUT045,3366.7354472419624
3430,FDZ57,OUT045,2275.0700967949224
3431,DRM35,OUT046,3231.6026113803723
3432,DRN36,OUT018,1546.5349962438788
3433,FDQ13,OUT046,1533.8137183547824
3434,DRO35,OUT010,254.0302132423695
3435,NCD43,OUT035,1926.3755895715701
3436,FDA51,OUT018,1947.6780262161253
3437,NCX17,OUT027,6474.734847803501
3438,NCZ17,OUT049,790.4688400791531
3439,FDR11,OUT027,4609.970545005294
3440,FDW34,OUT049,4395.36363608325
3441,FDN50,OUT017,1685.3590262464286
3442,FDS09,OUT046,901.8547439484398
3443,FDS48,OUT018,2550.2712988730427
3444,FDL44,OUT049,2940.446021370575
3445,DRF48,OUT018,3215.5279884075035
3446,FDA14,OUT018,2541.4869277361504
3447,NCD30,OUT049,1763.4488529739654
3448,FDI16,OUT017,954.0789657997601
3449,NCG06,OUT035,4753.379731976422
3450,DRZ24,OUT035,2399.858180237159
3451,NCS17,OUT045,1690.6762549573373
3452,FDB37,OUT045,4386.199942003371
3453,FDE10,OUT035,2414.3874223097428
3454,FDC57,OUT045,3403.733361664052
3455,FDM12,OUT018,3243.4771035472263
3456,FDE24,OUT049,2414.6211528835547
3457,FDW22,OUT045,4087.1837406472478
3458,DRD01,OUT027,1824.135934649924
3459,NCZ18,OUT027,6531.418031950246
3460,FDN49,OUT045,753.8654309924073
3461,FDR22,OUT035,2210.0746528462037
3462,FDV08,OUT019,-167.46430965527725
3463,FDY39,OUT046,3571.8659527574227
3464,FDV36,OUT049,2348.279262210295
3465,FDO60,OUT045,827.0220290289811
3466,FDU04,OUT027,3614.8315852745072
3467,FDR20,OUT027,1751.5468318050423
3468,FDW19,OUT019,258.1838877743252
3469,FDU40,OUT049,3494.210288065862
3470,FDK15,OUT045,1718.341784032596
3471,DRF15,OUT035,2809.8272353487027
3472,FDQ25,OUT017,3262.3830862692325
3473,FDI48,OUT019,-127.91323527991119
3474,FDS49,OUT046,1504.5062551164988
3475,FDV22,OUT046,2987.188406225915
3476,NCV42,OUT046,1923.5228826376995
3477,FDX26,OUT046,3532.4821405491534
3478,FDI33,OUT018,1437.2129994316276
3479,FDZ14,OUT049,2353.9662192459778
3480,FDG10,OUT013,1068.1272607414812
3481,FDM38,OUT018,767.6187684352942
3482,FDG26,OUT027,6525.24578121306
3483,FDH46,OUT035,1940.167924464379
3484,FDN13,OUT018,1593.1227154655412
3485,FDU57,OUT035,2816.141326144886
3486,NCI06,OUT046,3247.1477394785816
3487,FDM38,OUT045,963.3035285244356
3488,NCG42,OUT010,295.9201852577621
3489,FDL39,OUT045,3194.6677683015373
3490,FDT31,OUT019,750.6313327887425
3491,FDV59,OUT013,4067.720339587515
3492,FDB49,OUT035,1937.23405025128
3493,FDD58,OUT049,1925.6376367282348
3494,DRN59,OUT046,854.5061497880015
3495,FDX48,OUT049,2832.87838224881
3496,FDQ11,OUT049,4660.226435777642
3497,FDY12,OUT049,1026.4963848858918
3498,FDQ11,OUT045,4606.763630261301
3499,DRI11,OUT017,2171.4253667952903
3500,FDY32,OUT027,4627.983777405916
3501,FDS51,OUT045,1068.5147798285916
3502,FDR19,OUT010,418.53067928192803
3503,DRB13,OUT018,3186.189340555063
3504,FDS21,OUT035,1191.9003892267983
3505,FDQ40,OUT045,3170.136112294803
3506,NCE55,OUT013,3166.393271581961
3507,FDX43,OUT027,4594.155773882577
3508,FDS12,OUT049,2336.0012326212745
3509,DRK01,OUT027,3024.8295629132112
3510,FDN25,OUT017,1070.475552025071
3511,FDB60,OUT046,3518.0749056902705
3512,FDQ13,OUT017,1560.0407451139827
3513,DRK13,OUT045,3431.4760078376125
3514,DRF25,OUT018,551.9764005757328
3515,NCD42,OUT019,-232.9528430949283
3516,FDW25,OUT045,1519.5478937067326
3517,NCV29,OUT027,5436.337062580149
3518,NCK42,OUT035,4086.203233724131
3519,DRJ13,OUT027,4595.501342224054
3520,DRD15,OUT017,4302.930914342136
3521,FDM27,OUT045,2776.168163941222
3522,FDZ50,OUT018,3310.873369891587
3523,FDC04,OUT046,4349.540790570601
3524,FDF50,OUT049,3555.6965728131477
3525,FDP15,OUT045,4587.776759013516
3526,FDK46,OUT035,4760.37659375478
3527,FDZ56,OUT018,2818.850248110013
3528,FDY60,OUT049,2533.4309414643117
3529,FDB10,OUT035,4395.294184339318
3530,FDR57,OUT045,2778.615478669457
3531,FDU58,OUT049,3581.748641383443
3532,FDH02,OUT046,1610.1357699435905
3533,FDP48,OUT013,3528.4429394637573
3534,FDI46,OUT035,4707.798026649089
3535,FDW56,OUT013,3506.9723578448406
3536,NCM19,OUT010,295.5036654376631
3537,FDS50,OUT027,6175.001949370814
3538,FDK24,OUT013,784.7949382475304
3539,FDO36,OUT017,3409.079575361482
3540,FDK45,OUT027,3491.7110343124455
3541,NCL05,OUT045,762.8854629597596
3542,FDL32,OUT018,1938.7656982768242
3543,FDA28,OUT049,2357.0494221333324
3544,FDY36,OUT018,1166.7968185560162
3545,FDP32,OUT018,2099.9840772236794
3546,FDL50,OUT046,2293.4566311353815
3547,DRC24,OUT049,2806.907303691279
3548,NCS18,OUT017,1889.0330517075945
3549,FDD16,OUT017,1345.2917129405791
3550,NCV18,OUT013,1594.6985980771706
3551,FDX07,OUT046,3521.0804606427027
3552,NCZ05,OUT027,3118.607401474292
3553,NCI31,OUT013,716.4515612505984
3554,FDK14,OUT049,1542.9382013633076
3555,NCR06,OUT045,742.6128589229501
3556,NCF54,OUT049,3270.370313377151
3557,DRG23,OUT010,426.22939992754004
3558,FDD53,OUT046,784.2764128819992
3559,NCM31,OUT027,3673.5138802089186
3560,FDT16,OUT017,4758.423773412043
3561,FDR40,OUT035,1545.299508979646
3562,DRG25,OUT017,3527.4435256885345
3563,FDT10,OUT035,1158.780552668979
3564,FDY32,OUT013,2908.8144533038867
3565,FDN50,OUT035,1741.6480769109571
3566,FDZ35,OUT019,209.13263762529033
3567,NCP54,OUT045,2215.5825696462084
3568,NCD07,OUT035,2001.1249468755084
3569,FDS02,OUT018,3341.957668965696
3570,DRN59,OUT018,728.2531282435903
3571,DRB24,OUT013,2796.0836622498364
3572,FDP37,OUT027,3653.838874201603
3573,DRB01,OUT018,3245.158262909384
3574,FDR47,OUT046,3460.4871055165786
3575,NCM31,OUT010,342.432736997778
3576,NCF06,OUT027,6536.010012064569
3577,NCV17,OUT027,3679.713796050213
3578,FDS10,OUT049,3202.9591760066846
3579,FDN52,OUT035,1642.0282729200842
3580,FDZ48,OUT013,2124.342279455428
3581,FDJ48,OUT049,4627.957701520762
3582,DRB13,OUT027,5531.112809431348
3583,FDV59,OUT017,4123.081109548449
3584,FDL32,OUT035,2023.1615659657537
3585,FDZ12,OUT035,2481.3728499592544
3586,NCR06,OUT027,1573.4549879283068
3587,FDP51,OUT017,2302.24678010106
3588,FDY22,OUT013,2429.2957062876326
3589,FDZ38,OUT049,3274.241098792854
3590,NCO54,OUT035,1062.7825400645795
3591,FDR23,OUT035,3200.0741731679186
3592,FDM38,OUT049,1056.455067539565
3593,FDS25,OUT013,2097.6153338344043
3594,FDZ22,OUT013,1592.2266829271784
3595,FDZ20,OUT019,1115.6446417973425
3596,FDD45,OUT010,133.21154146291298
3597,FDN03,OUT049,4546.76394489241
3598,NCW30,OUT046,4668.835243015546
3599,FDY24,OUT027,1856.3755095702493
3600,FDJ26,OUT019,877.7307295297708
3601,FDM15,OUT049,2765.025088796675
3602,NCW54,OUT027,1914.7181878458284
3603,FDA23,OUT045,1818.6012681689172
3604,FDA39,OUT019,-184.4056819761897
3605,FDZ12,OUT017,2775.1202378003195
3606,NCB42,OUT046,2130.863013025705
3607,FDL16,OUT046,885.9529635728024
3608,FDO24,OUT019,584.128356970459
3609,NCP42,OUT046,3467.7863947762394
